94	0	0	0	0	0	0	0	0	0	0	0	0
95	49	12130	0	0	0	0	0	0	0	0	0	0
96	0	0	0	0	0	0	0	0	0	0	0	0
97	49	10701	0	0	0	0	0	0	0	0	0	0
98	49	11868	0	0	0	0	0	0	0	0	0	0
99	49	14515	0	0	0	0	0	0	0	0	0	0
100	49	11026	0	0	0	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0	0	0	0	0
102	49	13401	0	0	0	0	0	0	0	0	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0
104	0	0	0	0	0	0	0	0	0	0	0	0
105	49	13834	0	0	0	0	0	0	0	0	0	0
106	0	0	0	0	0	0	0	0	0	0	0	0
107	52	11824	49	14278	0	0	0	0	0	0	0	0
108	0	0	0	0	0	0	0	0	0	0	0	0
109	49	11211	0	0	0	0	0	0	0	0	0	0
110	0	0	0	0	0	0	0	0	0	0	0	0
111	50	15490	0	0	0	0	0	0	0	0	0	0
112	0	0	0	0	0	0	0	0	0	0	0	0
113	0	0	0	0	0	0	0	0	0	0	0	0
114	0	0	0	0	0	0	0	0	0	0	0	0
115	0	0	0	0	0	0	0	0	0	0	0	0
116	0	0	0	0	0	0	0	0	0	0	0	0
117	53	3082	0	0	0	0	0	0	0	0	0	0
118	44	15738	49	16084	0	0	0	0	0	0	0	0
119	49	14101	52	16018	0	0	0	0	0	0	0	0
120	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0
122	49	12659	0	0	0	0	0	0	0	0	0	0
123	44	11971	52	12333	49	14392	0	0	0	0	0	0
124	0	0	0	0	0	0	0	0	0	0	0	0
125	0	0	0	0	0	0	0	0	0	0	0	0
126	49	10979	44	13828	50	12330	0	0	0	0	0	0
127	0	0	0	0	0	0	0	0	0	0	0	0
128	52	15825	49	12889	0	0	0	0	0	0	0	0
129	44	12633	52	10714	49	10513	0	0	0	0	0	0
130	0	0	0	0	0	0	0	0	0	0	0	0
131	0	0	0	0	0	0	0	0	0	0	0	0
132	49	12039	0	0	0	0	0	0	0	0	0	0
133	49	13178	0	0	0	0	0	0	0	0	0	0
134	0	0	0	0	0	0	0	0	0	0	0	0
135	0	0	0	0	0	0	0	0	0	0	0	0
136	49	13619	0	0	0	0	0	0	0	0	0	0
137	49	10989	0	0	0	0	0	0	0	0	0	0
138	0	0	0	0	0	0	0	0	0	0	0	0
139	44	15548	49	15779	0	0	0	0	0	0	0	0
140	49	13912	0	0	0	0	0	0	0	0	0	0
141	49	11399	0	0	0	0	0	0	0	0	0	0
142	0	0	0	0	0	0	0	0	0	0	0	0
143	49	15307	0	0	0	0	0	0	0	0	0	0
144	0	0	0	0	0	0	0	0	0	0	0	0
145	0	0	0	0	0	0	0	0	0	0	0	0
146	0	0	0	0	0	0	0	0	0	0	0	0
147	49	11039	44	15216	50	15512	0	0	0	0	0	0
148	52	14961	49	12653	0	0	0	0	0	0	0	0
149	0	0	0	0	0	0	0	0	0	0	0	0
150	0	0	0	0	0	0	0	0	0	0	0	0
151	0	0	0	0	0	0	0	0	0	0	0	0
152	0	0	0	0	0	0	0	0	0	0	0	0
153	0	0	0	0	0	0	0	0	0	0	0	0
154	0	0	0	0	0	0	0	0	0	0	0	0
155	49	11091	0	0	0	0	0	0	0	0	0	0
156	50	14378	0	0	0	0	0	0	0	0	0	0
157	0	0	0	0	0	0	0	0	0	0	0	0
158	0	0	0	0	0	0	0	0	0	0	0	0
159	52	14319	49	16138	0	0	0	0	0	0	0	0
160	0	0	0	0	0	0	0	0	0	0	0	0
161	52	15100	49	11792	0	0	0	0	0	0	0	0
162	0	0	0	0	0	0	0	0	0	0	0	0
163	49	15871	0	0	0	0	0	0	0	0	0	0
164	0	0	0	0	0	0	0	0	0	0	0	0
165	0	0	0	0	0	0	0	0	0	0	0	0
166	0	0	0	0	0	0	0	0	0	0	0	0
167	0	0	0	0	0	0	0	0	0	0	0	0
168	0	0	0	0	0	0	0	0	0	0	0	0
169	0	0	0	0	0	0	0	0	0	0	0	0
170	49	11095	0	0	0	0	0	0	0	0	0	0
171	0	0	0	0	0	0	0	0	0	0	0	0
172	49	15928	0	0	0	0	0	0	0	0	0	0
173	0	0	0	0	0	0	0	0	0	0	0	0
174	49	14482	0	0	0	0	0	0	0	0	0	0
175	0	0	0	0	0	0	0	0	0	0	0	0
176	0	0	0	0	0	0	0	0	0	0	0	0
177	49	14985	0	0	0	0	0	0	0	0	0	0
178	0	0	0	0	0	0	0	0	0	0	0	0
179	52	14784	49	12694	0	0	0	0	0	0	0	0
180	0	0	0	0	0	0	0	0	0	0	0	0
181	52	12022	49	14380	0	0	0	0	0	0	0	0
182	50	14303	44	11167	52	12518	51	14533	0	0	0	0
183	0	0	0	0	0	0	0	0	0	0	0	0
184	49	12582	0	0	0	0	0	0	0	0	0	0
185	0	0	0	0	0	0	0	0	0	0	0	0
186	52	11003	49	15904	44	10792	50	16040	0	0	0	0
187	49	13874	0	0	0	0	0	0	0	0	0	0
188	49	13433	44	13879	0	0	0	0	0	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0
190	49	11174	0	0	0	0	0	0	0	0	0	0
191	0	0	0	0	0	0	0	0	0	0	0	0
192	0	0	0	0	0	0	0	0	0	0	0	0
193	0	0	0	0	0	0	0	0	0	0	0	0
194	49	14933	0	0	0	0	0	0	0	0	0	0
195	49	13531	0	0	0	0	0	0	0	0	0	0
196	49	16159	0	0	0	0	0	0	0	0	0	0
197	0	0	0	0	0	0	0	0	0	0	0	0
198	49	12027	51	12087	47	10411	0	0	0	0	0	0
199	49	13621	0	0	0	0	0	0	0	0	0	0
200	49	13819	0	0	0	0	0	0	0	0	0	0
201	52	15643	49	11705	0	0	0	0	0	0	0	0
202	49	10446	0	0	0	0	0	0	0	0	0	0
203	49	16087	0	0	0	0	0	0	0	0	0	0
204	49	15092	52	10447	0	0	0	0	0	0	0	0
205	49	14074	0	0	0	0	0	0	0	0	0	0
206	49	14858	0	0	0	0	0	0	0	0	0	0
207	53	9138	0	0	0	0	0	0	0	0	0	0
208	0	0	0	0	0	0	0	0	0	0	0	0
209	0	0	0	0	0	0	0	0	0	0	0	0
210	49	11252	0	0	0	0	0	0	0	0	0	0
211	0	0	0	0	0	0	0	0	0	0	0	0
212	49	12452	0	0	0	0	0	0	0	0	0	0
213	51	15438	44	14759	50	14625	0	0	0	0	0	0
214	49	10611	0	0	0	0	0	0	0	0	0	0
215	0	0	0	0	0	0	0	0	0	0	0	0
216	49	15696	0	0	0	0	0	0	0	0	0	0
217	53	6173	0	0	0	0	0	0	0	0	0	0
218	49	11059	0	0	0	0	0	0	0	0	0	0
219	53	4457	0	0	0	0	0	0	0	0	0	0
220	49	12390	0	0	0	0	0	0	0	0	0	0
221	0	0	0	0	0	0	0	0	0	0	0	0
222	0	0	0	0	0	0	0	0	0	0	0	0
223	0	0	0	0	0	0	0	0	0	0	0	0
224	49	13321	0	0	0	0	0	0	0	0	0	0
225	52	14807	44	15004	49	12082	50	15828	0	0	0	0
226	0	0	0	0	0	0	0	0	0	0	0	0
227	0	0	0	0	0	0	0	0	0	0	0	0
228	0	0	0	0	0	0	0	0	0	0	0	0
229	0	0	0	0	0	0	0	0	0	0	0	0
230	0	0	0	0	0	0	0	0	0	0	0	0
231	0	0	0	0	0	0	0	0	0	0	0	0
232	0	0	0	0	0	0	0	0	0	0	0	0
233	53	7097	0	0	0	0	0	0	0	0	0	0
234	49	14096	0	0	0	0	0	0	0	0	0	0
235	49	13884	0	0	0	0	0	0	0	0	0	0
236	0	0	0	0	0	0	0	0	0	0	0	0
237	49	11594	0	0	0	0	0	0	0	0	0	0
238	49	11716	44	13509	0	0	0	0	0	0	0	0
239	44	15348	52	13158	50	11465	0	0	0	0	0	0
240	49	10636	0	0	0	0	0	0	0	0	0	0
241	0	0	0	0	0	0	0	0	0	0	0	0
242	49	15517	47	14537	0	0	0	0	0	0	0	0
243	0	0	0	0	0	0	0	0	0	0	0	0
244	49	12173	0	0	0	0	0	0	0	0	0	0
245	0	0	0	0	0	0	0	0	0	0	0	0
246	49	11610	0	0	0	0	0	0	0	0	0	0
247	52	15775	47	10411	51	12648	49	13745	44	12084	0	0
248	49	9700	0	0	0	0	0	0	0	0	0	0
249	49	15653	0	0	0	0	0	0	0	0	0	0
250	49	13850	52	11212	0	0	0	0	0	0	0	0
251	49	14522	0	0	0	0	0	0	0	0	0	0
252	0	0	0	0	0	0	0	0	0	0	0	0
253	0	0	0	0	0	0	0	0	0	0	0	0
254	49	11601	0	0	0	0	0	0	0	0	0	0
255	0	0	0	0	0	0	0	0	0	0	0	0
256	0	0	0	0	0	0	0	0	0	0	0	0
257	49	13075	44	14116	52	11213	51	14447	0	0	0	0
258	49	15167	0	0	0	0	0	0	0	0	0	0
259	48	11008	0	0	0	0	0	0	0	0	0	0
260	49	12494	0	0	0	0	0	0	0	0	0	0
261	0	0	0	0	0	0	0	0	0	0	0	0
262	52	11175	49	14434	0	0	0	0	0	0	0	0
263	0	0	0	0	0	0	0	0	0	0	0	0
264	49	12898	0	0	0	0	0	0	0	0	0	0
265	49	14242	0	0	0	0	0	0	0	0	0	0
266	49	11123	51	13032	44	15975	50	11435	52	15797	0	0
267	0	0	0	0	0	0	0	0	0	0	0	0
268	0	0	0	0	0	0	0	0	0	0	0	0
269	52	14353	49	13225	0	0	0	0	0	0	0	0
270	49	16113	0	0	0	0	0	0	0	0	0	0
271	0	0	0	0	0	0	0	0	0	0	0	0
272	0	0	0	0	0	0	0	0	0	0	0	0
273	0	0	0	0	0	0	0	0	0	0	0	0
274	0	0	0	0	0	0	0	0	0	0	0	0
275	49	13125	0	0	0	0	0	0	0	0	0	0
276	0	0	0	0	0	0	0	0	0	0	0	0
277	0	0	0	0	0	0	0	0	0	0	0	0
278	0	0	0	0	0	0	0	0	0	0	0	0
279	49	12307	0	0	0	0	0	0	0	0	0	0
280	49	11065	0	0	0	0	0	0	0	0	0	0
281	0	0	0	0	0	0	0	0	0	0	0	0
282	0	0	0	0	0	0	0	0	0	0	0	0
283	49	13337	0	0	0	0	0	0	0	0	0	0
284	49	15099	0	0	0	0	0	0	0	0	0	0
285	49	10550	0	0	0	0	0	0	0	0	0	0
286	0	0	0	0	0	0	0	0	0	0	0	0
287	49	14043	0	0	0	0	0	0	0	0	0	0
288	52	12819	49	14369	0	0	0	0	0	0	0	0
289	0	0	0	0	0	0	0	0	0	0	0	0
290	50	13220	44	15588	49	11744	0	0	0	0	0	0
291	0	0	0	0	0	0	0	0	0	0	0	0
292	49	13566	0	0	0	0	0	0	0	0	0	0
293	0	0	0	0	0	0	0	0	0	0	0	0
294	49	15556	0	0	0	0	0	0	0	0	0	0
295	50	11684	44	11112	49	10898	0	0	0	0	0	0
296	49	12776	0	0	0	0	0	0	0	0	0	0
297	0	0	0	0	0	0	0	0	0	0	0	0
298	49	11562	0	0	0	0	0	0	0	0	0	0
299	44	14315	0	0	0	0	0	0	0	0	0	0
300	49	15501	0	0	0	0	0	0	0	0	0	0
301	44	14134	52	14239	51	11964	49	14261	50	14788	0	0
302	49	11566	0	0	0	0	0	0	0	0	0	0
303	0	0	0	0	0	0	0	0	0	0	0	0
304	0	0	0	0	0	0	0	0	0	0	0	0
305	49	15016	0	0	0	0	0	0	0	0	0	0
306	44	14607	49	11999	52	11994	0	0	0	0	0	0
307	0	0	0	0	0	0	0	0	0	0	0	0
308	49	11094	0	0	0	0	0	0	0	0	0	0
309	52	11251	51	11089	49	11241	0	0	0	0	0	0
310	0	0	0	0	0	0	0	0	0	0	0	0
311	49	15391	0	0	0	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0	0	0	0	0	0
313	49	13332	0	0	0	0	0	0	0	0	0	0
314	44	12340	0	0	0	0	0	0	0	0	0	0
315	49	10773	0	0	0	0	0	0	0	0	0	0
316	49	14565	0	0	0	0	0	0	0	0	0	0
317	49	12235	0	0	0	0	0	0	0	0	0	0
318	0	0	0	0	0	0	0	0	0	0	0	0
319	0	0	0	0	0	0	0	0	0	0	0	0
320	49	15275	0	0	0	0	0	0	0	0	0	0
321	49	11132	0	0	0	0	0	0	0	0	0	0
322	52	15734	51	15272	44	14723	0	0	0	0	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0
324	49	12269	0	0	0	0	0	0	0	0	0	0
325	0	0	0	0	0	0	0	0	0	0	0	0
326	0	0	0	0	0	0	0	0	0	0	0	0
327	49	16059	0	0	0	0	0	0	0	0	0	0
328	49	13551	0	0	0	0	0	0	0	0	0	0
329	0	0	0	0	0	0	0	0	0	0	0	0
330	52	15749	49	12803	0	0	0	0	0	0	0	0
331	49	10884	0	0	0	0	0	0	0	0	0	0
332	0	0	0	0	0	0	0	0	0	0	0	0
333	49	14948	52	12881	44	12492	0	0	0	0	0	0
334	0	0	0	0	0	0	0	0	0	0	0	0
335	52	11501	49	10735	0	0	0	0	0	0	0	0
336	49	10390	0	0	0	0	0	0	0	0	0	0
337	0	0	0	0	0	0	0	0	0	0	0	0
338	0	0	0	0	0	0	0	0	0	0	0	0
339	49	12625	0	0	0	0	0	0	0	0	0	0
340	0	0	0	0	0	0	0	0	0	0	0	0
341	49	13142	0	0	0	0	0	0	0	0	0	0
342	0	0	0	0	0	0	0	0	0	0	0	0
343	0	0	0	0	0	0	0	0	0	0	0	0
344	0	0	0	0	0	0	0	0	0	0	0	0
345	52	16041	0	0	0	0	0	0	0	0	0	0
346	52	15037	49	10957	0	0	0	0	0	0	0	0
347	49	10757	52	14859	0	0	0	0	0	0	0	0
348	0	0	0	0	0	0	0	0	0	0	0	0
349	0	0	0	0	0	0	0	0	0	0	0	0
350	0	0	0	0	0	0	0	0	0	0	0	0
351	0	0	0	0	0	0	0	0	0	0	0	0
352	50	16144	44	10464	52	10833	49	15564	0	0	0	0
353	49	14685	0	0	0	0	0	0	0	0	0	0
354	0	0	0	0	0	0	0	0	0	0	0	0
355	53	9138	0	0	0	0	0	0	0	0	0	0
356	0	0	0	0	0	0	0	0	0	0	0	0
357	0	0	0	0	0	0	0	0	0	0	0	0
358	49	14140	0	0	0	0	0	0	0	0	0	0
359	0	0	0	0	0	0	0	0	0	0	0	0
360	0	0	0	0	0	0	0	0	0	0	0	0
361	49	13588	0	0	0	0	0	0	0	0	0	0
362	49	15456	51	13418	0	0	0	0	0	0	0	0
363	0	0	0	0	0	0	0	0	0	0	0	0
364	0	0	0	0	0	0	0	0	0	0	0	0
365	53	4137	0	0	0	0	0	0	0	0	0	0
366	0	0	0	0	0	0	0	0	0	0	0	0
367	0	0	0	0	0	0	0	0	0	0	0	0
368	0	0	0	0	0	0	0	0	0	0	0	0
369	0	0	0	0	0	0	0	0	0	0	0	0
370	0	0	0	0	0	0	0	0	0	0	0	0
371	49	13442	52	12435	0	0	0	0	0	0	0	0
372	44	10732	50	14852	52	12874	51	13658	49	14995	0	0
373	0	0	0	0	0	0	0	0	0	0	0	0
374	0	0	0	0	0	0	0	0	0	0	0	0
375	0	0	0	0	0	0	0	0	0	0	0	0
376	52	11303	49	10764	0	0	0	0	0	0	0	0
377	52	10395	0	0	0	0	0	0	0	0	0	0
378	0	0	0	0	0	0	0	0	0	0	0	0
379	0	0	0	0	0	0	0	0	0	0	0	0
380	0	0	0	0	0	0	0	0	0	0	0	0
381	0	0	0	0	0	0	0	0	0	0	0	0
382	49	15132	0	0	0	0	0	0	0	0	0	0
383	49	10801	0	0	0	0	0	0	0	0	0	0
384	49	11351	0	0	0	0	0	0	0	0	0	0
385	0	0	0	0	0	0	0	0	0	0	0	0
386	49	13618	0	0	0	0	0	0	0	0	0	0
387	49	12321	0	0	0	0	0	0	0	0	0	0
388	49	13351	44	12410	50	15488	0	0	0	0	0	0
389	0	0	0	0	0	0	0	0	0	0	0	0
390	0	0	0	0	0	0	0	0	0	0	0	0
391	52	14331	49	14392	0	0	0	0	0	0	0	0
392	49	12005	0	0	0	0	0	0	0	0	0	0
393	0	0	0	0	0	0	0	0	0	0	0	0
394	0	0	0	0	0	0	0	0	0	0	0	0
395	0	0	0	0	0	0	0	0	0	0	0	0
396	52	12933	44	15669	49	14719	0	0	0	0	0	0
397	49	12560	0	0	0	0	0	0	0	0	0	0
398	0	0	0	0	0	0	0	0	0	0	0	0
399	0	0	0	0	0	0	0	0	0	0	0	0
400	49	11504	0	0	0	0	0	0	0	0	0	0
401	0	0	0	0	0	0	0	0	0	0	0	0
402	0	0	0	0	0	0	0	0	0	0	0	0
403	49	14964	52	11236	0	0	0	0	0	0	0	0
404	0	0	0	0	0	0	0	0	0	0	0	0
405	0	0	0	0	0	0	0	0	0	0	0	0
406	0	0	0	0	0	0	0	0	0	0	0	0
407	0	0	0	0	0	0	0	0	0	0	0	0
408	0	0	0	0	0	0	0	0	0	0	0	0
409	0	0	0	0	0	0	0	0	0	0	0	0
410	49	14108	0	0	0	0	0	0	0	0	0	0
411	49	11752	0	0	0	0	0	0	0	0	0	0
412	0	0	0	0	0	0	0	0	0	0	0	0
413	52	11580	49	10537	0	0	0	0	0	0	0	0
414	0	0	0	0	0	0	0	0	0	0	0	0
415	0	0	0	0	0	0	0	0	0	0	0	0
416	0	0	0	0	0	0	0	0	0	0	0	0
417	49	13785	0	0	0	0	0	0	0	0	0	0
418	0	0	0	0	0	0	0	0	0	0	0	0
419	0	0	0	0	0	0	0	0	0	0	0	0
420	0	0	0	0	0	0	0	0	0	0	0	0
421	0	0	0	0	0	0	0	0	0	0	0	0
422	0	0	0	0	0	0	0	0	0	0	0	0
423	44	13136	50	12977	52	15044	51	15939	0	0	0	0
424	0	0	0	0	0	0	0	0	0	0	0	0
425	52	12157	49	11091	0	0	0	0	0	0	0	0
426	49	12853	52	14391	0	0	0	0	0	0	0	0
427	49	11544	0	0	0	0	0	0	0	0	0	0
428	49	13503	0	0	0	0	0	0	0	0	0	0
429	0	0	0	0	0	0	0	0	0	0	0	0
430	49	13713	0	0	0	0	0	0	0	0	0	0
431	49	14267	0	0	0	0	0	0	0	0	0	0
432	0	0	0	0	0	0	0	0	0	0	0	0
433	44	13315	0	0	0	0	0	0	0	0	0	0
434	49	13757	0	0	0	0	0	0	0	0	0	0
435	0	0	0	0	0	0	0	0	0	0	0	0
436	0	0	0	0	0	0	0	0	0	0	0	0
437	49	11544	0	0	0	0	0	0	0	0	0	0
438	0	0	0	0	0	0	0	0	0	0	0	0
439	0	0	0	0	0	0	0	0	0	0	0	0
440	47	12971	0	0	0	0	0	0	0	0	0	0
441	49	12359	0	0	0	0	0	0	0	0	0	0
442	49	14298	0	0	0	0	0	0	0	0	0	0
443	0	0	0	0	0	0	0	0	0	0	0	0
444	0	0	0	0	0	0	0	0	0	0	0	0
445	0	0	0	0	0	0	0	0	0	0	0	0
446	0	0	0	0	0	0	0	0	0	0	0	0
447	49	12082	0	0	0	0	0	0	0	0	0	0
448	0	0	0	0	0	0	0	0	0	0	0	0
449	0	0	0	0	0	0	0	0	0	0	0	0
450	0	0	0	0	0	0	0	0	0	0	0	0
451	0	0	0	0	0	0	0	0	0	0	0	0
452	49	13362	51	13312	0	0	0	0	0	0	0	0
453	49	11214	0	0	0	0	0	0	0	0	0	0
454	0	0	0	0	0	0	0	0	0	0	0	0
455	0	0	0	0	0	0	0	0	0	0	0	0
456	0	0	0	0	0	0	0	0	0	0	0	0
457	50	11404	44	12804	52	13774	49	13054	0	0	0	0
458	49	13641	0	0	0	0	0	0	0	0	0	0
459	0	0	0	0	0	0	0	0	0	0	0	0
460	49	15986	0	0	0	0	0	0	0	0	0	0
461	49	15998	0	0	0	0	0	0	0	0	0	0
462	0	0	0	0	0	0	0	0	0	0	0	0
463	0	0	0	0	0	0	0	0	0	0	0	0
464	0	0	0	0	0	0	0	0	0	0	0	0
465	51	11557	49	11098	0	0	0	0	0	0	0	0
466	49	15704	0	0	0	0	0	0	0	0	0	0
467	0	0	0	0	0	0	0	0	0	0	0	0
468	0	0	0	0	0	0	0	0	0	0	0	0
469	0	0	0	0	0	0	0	0	0	0	0	0
470	52	11025	51	10986	50	15697	44	13244	49	11929	0	0
471	0	0	0	0	0	0	0	0	0	0	0	0
472	49	13690	0	0	0	0	0	0	0	0	0	0
473	0	0	0	0	0	0	0	0	0	0	0	0
474	0	0	0	0	0	0	0	0	0	0	0	0
475	49	15172	0	0	0	0	0	0	0	0	0	0
476	0	0	0	0	0	0	0	0	0	0	0	0
477	0	0	0	0	0	0	0	0	0	0	0	0
478	49	11439	0	0	0	0	0	0	0	0	0	0
479	0	0	0	0	0	0	0	0	0	0	0	0
480	0	0	0	0	0	0	0	0	0	0	0	0
481	49	14789	0	0	0	0	0	0	0	0	0	0
482	49	15137	0	0	0	0	0	0	0	0	0	0
483	0	0	0	0	0	0	0	0	0	0	0	0
484	49	16058	0	0	0	0	0	0	0	0	0	0
485	49	11738	0	0	0	0	0	0	0	0	0	0
486	49	15176	0	0	0	0	0	0	0	0	0	0
487	52	13302	49	14243	44	10551	51	11690	0	0	0	0
488	49	12513	52	11096	0	0	0	0	0	0	0	0
489	0	0	0	0	0	0	0	0	0	0	0	0
490	51	14960	0	0	0	0	0	0	0	0	0	0
491	49	11753	0	0	0	0	0	0	0	0	0	0
492	49	11315	0	0	0	0	0	0	0	0	0	0
493	0	0	0	0	0	0	0	0	0	0	0	0
494	0	0	0	0	0	0	0	0	0	0	0	0
495	0	0	0	0	0	0	0	0	0	0	0	0
496	49	13203	44	10880	52	12519	0	0	0	0	0	0
497	0	0	0	0	0	0	0	0	0	0	0	0
498	0	0	0	0	0	0	0	0	0	0	0	0
499	50	15539	44	14487	0	0	0	0	0	0	0	0
500	0	0	0	0	0	0	0	0	0	0	0	0
501	49	14305	0	0	0	0	0	0	0	0	0	0
502	0	0	0	0	0	0	0	0	0	0	0	0
503	0	0	0	0	0	0	0	0	0	0	0	0
504	47	12851	49	15068	51	13140	0	0	0	0	0	0
505	0	0	0	0	0	0	0	0	0	0	0	0
506	49	11836	0	0	0	0	0	0	0	0	0	0
507	0	0	0	0	0	0	0	0	0	0	0	0
508	0	0	0	0	0	0	0	0	0	0	0	0
509	49	15533	0	0	0	0	0	0	0	0	0	0
510	49	11862	0	0	0	0	0	0	0	0	0	0
511	0	0	0	0	0	0	0	0	0	0	0	0
512	51	14212	49	10623	0	0	0	0	0	0	0	0
513	0	0	0	0	0	0	0	0	0	0	0	0
514	0	0	0	0	0	0	0	0	0	0	0	0
515	44	10888	51	10984	52	10666	49	12423	0	0	0	0
516	49	13743	0	0	0	0	0	0	0	0	0	0
517	0	0	0	0	0	0	0	0	0	0	0	0
518	0	0	0	0	0	0	0	0	0	0	0	0
519	0	0	0	0	0	0	0	0	0	0	0	0
520	51	13825	49	13232	0	0	0	0	0	0	0	0
521	49	15376	0	0	0	0	0	0	0	0	0	0
522	0	0	0	0	0	0	0	0	0	0	0	0
